Time (s),i,ii,iii,avr,avl,avf,v1,v2,v3,v4,v5,v6
2.391,-0.0325,0.0015,0.0335,0.0155,-0.033,0.0175,-0.363,-0.3405,-0.3485,-0.3425,-0.3245,-0.054
2.392,-0.032,0.007,0.039,0.0125,-0.0355,0.023,-0.3655,-0.342,-0.3475,-0.341,-0.322,-0.053
2.393,-0.034,-0.003,0.031,0.018,-0.0325,0.014,-0.371,-0.3505,-0.354,-0.3485,-0.3215,-0.0535
2.394,-0.0315,-0.0135,0.0175,0.022,-0.0245,0.0025,-0.374,-0.3525,-0.3625,-0.3535,-0.3245,-0.051
2.395,-0.0325,-0.012,0.0205,0.022,-0.0265,0.0045,-0.3755,-0.35,-0.3625,-0.353,-0.32,-0.049
2.396,-0.038,-0.0165,0.0215,0.027,-0.0295,0.0025,-0.374,-0.3515,-0.363,-0.355,-0.3135,-0.0485
2.397,-0.041,-0.018,0.023,0.029,-0.032,0.003,-0.369,-0.349,-0.3585,-0.35,-0.311,-0.045
2.398,-0.042,-0.0175,0.0245,0.0295,-0.033,0.004,-0.365,-0.346,-0.353,-0.347,-0.313,-0.0405
2.399,-0.0355,-0.0155,0.02,0.025,-0.0275,0.0025,-0.361,-0.3435,-0.35,-0.345,-0.3105,-0.0375
2.4,-0.029,-0.0135,0.0155,0.021,-0.022,0.001,-0.362,-0.3415,-0.3475,-0.3405,-0.3095,-0.039
2.401,-0.023,-0.011,0.012,0.017,-0.0175,0.001,-0.3665,-0.347,-0.3535,-0.3465,-0.3155,-0.045
2.402,-0.026,-0.0225,0.004,0.024,-0.015,-0.009,-0.364,-0.3455,-0.353,-0.3495,-0.3145,-0.047
2.403,-0.027,-0.0235,0.004,0.025,-0.0155,-0.0095,-0.368,-0.3495,-0.3585,-0.353,-0.3155,-0.0465
2.404,-0.031,-0.0205,0.0105,0.0255,-0.021,-0.0045,-0.3715,-0.3525,-0.364,-0.357,-0.321,-0.051
2.405,-0.0345,-0.024,0.01,0.029,-0.022,-0.007,-0.367,-0.3445,-0.3555,-0.35,-0.319,-0.0485
2.406,-0.022,-0.018,0.0045,0.02,-0.0135,-0.0065,-0.371,-0.349,-0.3615,-0.3535,-0.3225,-0.05
2.407,-0.0265,-0.017,0.0095,0.0215,-0.018,-0.0035,-0.376,-0.353,-0.366,-0.36,-0.3285,-0.058
2.408,-0.0335,-0.0195,0.014,0.026,-0.024,-0.002,-0.3775,-0.3575,-0.37,-0.3625,-0.3305,-0.0585
2.409,-0.0425,-0.0175,0.025,0.0295,-0.0335,0.004,-0.3735,-0.357,-0.376,-0.369,-0.334,-0.061
2.41,-0.047,-0.018,0.029,0.0325,-0.038,0.0055,-0.366,-0.355,-0.374,-0.3685,-0.333,-0.0555
2.411,-0.0385,-0.0245,0.014,0.031,-0.0265,-0.005,-0.365,-0.3545,-0.3735,-0.3685,-0.329,-0.047
2.412,-0.0395,-0.0205,0.019,0.0295,-0.0295,-0.0005,-0.364,-0.3515,-0.3725,-0.3685,-0.332,-0.054
2.413,-0.0425,0.002,0.0445,0.02,-0.0435,0.0235,-0.37,-0.357,-0.374,-0.372,-0.344,-0.0655
2.414,-0.037,0.0175,0.0545,0.0095,-0.046,0.0365,-0.376,-0.362,-0.3755,-0.378,-0.351,-0.072
2.415,-0.037,0.0155,0.0525,0.0105,-0.0445,0.034,-0.371,-0.359,-0.3715,-0.3725,-0.3495,-0.0725
2.416,-0.038,0.008,0.046,0.0145,-0.042,0.027,-0.3645,-0.351,-0.361,-0.363,-0.3425,-0.067
2.417,-0.0385,-0.006,0.0325,0.022,-0.0355,0.0135,-0.3605,-0.348,-0.358,-0.361,-0.3405,-0.0605
2.418,-0.0405,-0.0065,0.034,0.0235,-0.0375,0.014,-0.3625,-0.3505,-0.3605,-0.359,-0.341,-0.056
2.419,-0.0395,0.0005,0.04,0.019,-0.0395,0.0205,-0.3635,-0.35,-0.3625,-0.3605,-0.346,-0.0585
2.42,-0.0425,0.0055,0.048,0.018,-0.045,0.027,-0.365,-0.351,-0.366,-0.366,-0.349,-0.0635
2.421,-0.0365,0.0055,0.042,0.0155,-0.0395,0.024,-0.367,-0.3565,-0.37,-0.3665,-0.335,-0.0615
2.422,-0.0335,-0.0015,0.0315,0.0175,-0.0325,0.015,-0.3715,-0.354,-0.372,-0.37,-0.339,-0.0665
2.423,-0.0355,-0.004,0.0315,0.0195,-0.0335,0.014,-0.375,-0.354,-0.3665,-0.365,-0.338,-0.064
2.424,-0.0365,-0.0125,0.024,0.024,-0.03,0.006,-0.3745,-0.363,-0.3665,-0.359,-0.3355,-0.0705
2.425,-0.036,-0.012,0.024,0.0235,-0.03,0.0065,-0.3825,-0.3675,-0.374,-0.367,-0.3415,-0.068
2.426,-0.0275,-0.011,0.0165,0.019,-0.022,0.003,-0.3865,-0.3685,-0.3775,-0.368,-0.3305,-0.0435
2.427,-0.026,-0.0245,0.002,0.025,-0.014,-0.011,-0.379,-0.3595,-0.3695,-0.361,-0.337,-0.055
2.428,-0.0255,-0.029,-0.004,0.027,-0.011,-0.0165,-0.375,-0.353,-0.3615,-0.356,-0.3405,-0.066
2.429,-0.03,-0.0255,0.0045,0.0275,-0.017,-0.0105,-0.377,-0.36,-0.3685,-0.361,-0.3395,-0.063
2.43,-0.035,-0.0255,0.01,0.03,-0.0225,-0.0075,-0.3765,-0.3625,-0.3705,-0.365,-0.346,-0.068
2.431,-0.0295,-0.0225,0.007,0.0255,-0.018,-0.0075,-0.375,-0.359,-0.369,-0.3645,-0.3455,-0.068
2.432,-0.035,-0.016,0.019,0.025,-0.0265,0.002,-0.3705,-0.355,-0.365,-0.361,-0.3385,-0.063
2.433,-0.033,-0.007,0.0265,0.02,-0.0295,0.01,-0.367,-0.3515,-0.361,-0.3565,-0.333,-0.0565
2.434,-0.02,0.0035,0.0235,0.0085,-0.022,0.0135,-0.371,-0.355,-0.363,-0.3585,-0.3355,-0.0565
2.435,-0.0205,0.0045,0.025,0.008,-0.023,0.015,-0.372,-0.356,-0.3645,-0.36,-0.334,-0.0535
2.436,-0.0255,0.002,0.0275,0.0115,-0.0265,0.015,-0.374,-0.3535,-0.364,-0.3595,-0.331,-0.0525
2.437,-0.031,0.0045,0.036,0.013,-0.0335,0.0205,-0.374,-0.354,-0.361,-0.356,-0.329,-0.0555
2.438,-0.042,0.0055,0.0475,0.018,-0.045,0.027,-0.3725,-0.354,-0.361,-0.3545,-0.327,-0.047
2.439,-0.033,0.013,0.0455,0.0095,-0.039,0.0295,-0.3725,-0.355,-0.3635,-0.354,-0.323,-0.0405
2.44,-0.0245,0.012,0.037,0.006,-0.0305,0.0245,-0.3665,-0.35,-0.362,-0.3465,-0.3165,-0.041
2.441,-0.037,0.0,0.037,0.0185,-0.037,0.019,-0.3595,-0.3435,-0.355,-0.3455,-0.3145,-0.037
2.442,-0.038,-0.0015,0.036,0.0195,-0.037,0.0175,-0.3545,-0.3315,-0.348,-0.3435,-0.312,-0.036
2.443,-0.0325,0.013,0.0455,0.0095,-0.039,0.0295,-0.3555,-0.3295,-0.343,-0.333,-0.3135,-0.0385
2.444,-0.0295,0.0285,0.0585,0.0,-0.044,0.0435,-0.3645,-0.3505,-0.3495,-0.3325,-0.3185,-0.0465
2.445,-0.0235,0.0295,0.053,-0.0035,-0.038,0.0415,-0.364,-0.343,-0.3515,-0.3365,-0.3255,-0.053
2.446,-0.018,0.0315,0.049,-0.007,-0.0335,0.0405,-0.3605,-0.3335,-0.347,-0.338,-0.3275,-0.048
2.447,-0.019,0.038,0.057,-0.0095,-0.038,0.0475,-0.3605,-0.3415,-0.3455,-0.3375,-0.3215,-0.0445
2.448,-0.023,0.0345,0.0575,-0.006,-0.0405,0.0465,-0.3575,-0.34,-0.3455,-0.34,-0.3235,-0.0475
2.449,-0.032,0.0245,0.0565,0.0035,-0.0445,0.041,-0.3555,-0.339,-0.3455,-0.3385,-0.322,-0.044
2.45,-0.0395,0.0185,0.058,0.0105,-0.049,0.0385,-0.3525,-0.333,-0.337,-0.3305,-0.3195,-0.0405
2.451,-0.0335,0.024,0.058,0.005,-0.0455,0.041,-0.3555,-0.3325,-0.333,-0.3275,-0.32,-0.038
2.452,-0.02,0.035,0.0545,-0.0075,-0.037,0.045,-0.359,-0.3315,-0.3285,-0.3225,-0.315,-0.037
2.453,-0.0185,0.0395,0.058,-0.0105,-0.0385,0.049,-0.3585,-0.33,-0.324,-0.315,-0.311,-0.035
2.454,-0.0245,0.0465,0.071,-0.011,-0.048,0.059,-0.358,-0.328,-0.321,-0.3095,-0.305,-0.026
2.455,-0.016,0.0485,0.065,-0.0165,-0.0405,0.057,-0.3585,-0.3275,-0.3225,-0.31,-0.3055,-0.0275
2.456,-0.0145,0.0515,0.066,-0.019,-0.04,0.059,-0.3605,-0.3275,-0.3225,-0.31,-0.31,-0.0335
2.457,-0.0205,0.0675,0.088,-0.0235,-0.054,0.078,-0.3565,-0.322,-0.3155,-0.3035,-0.305,-0.0295
2.458,-0.0255,0.0725,0.098,-0.0235,-0.062,0.0855,-0.358,-0.3265,-0.319,-0.306,-0.305,-0.031
2.459,-0.0225,0.0695,0.092,-0.0235,-0.057,0.0805,-0.36,-0.329,-0.3215,-0.311,-0.308,-0.04
2.46,-0.018,0.0675,0.0855,-0.025,-0.0515,0.0765,-0.3625,-0.327,-0.319,-0.311,-0.313,-0.0415
2.461,-0.0265,0.0585,0.085,-0.016,-0.056,0.072,-0.3655,-0.3245,-0.316,-0.308,-0.3165,-0.034
2.462,-0.036,0.047,0.083,-0.006,-0.0595,0.065,-0.358,-0.314,-0.309,-0.303,-0.3085,-0.0315
2.463,-0.0365,0.0345,0.071,0.0005,-0.0535,0.053,-0.356,-0.311,-0.308,-0.3015,-0.3085,-0.0375
2.464,-0.028,0.0275,0.055,0.0,-0.0415,0.0415,-0.3525,-0.3085,-0.303,-0.299,-0.3075,-0.0305
2.465,-0.029,0.013,0.042,0.0075,-0.0355,0.028,-0.3495,-0.302,-0.2965,-0.295,-0.2975,-0.0175
2.466,-0.0345,0.017,0.051,0.0085,-0.0425,0.034,-0.3565,-0.3125,-0.305,-0.3005,-0.3005,-0.023
2.467,-0.0325,0.0365,0.069,-0.002,-0.051,0.053,-0.361,-0.3225,-0.309,-0.305,-0.3075,-0.0325
2.468,-0.0315,0.0385,0.0695,-0.0035,-0.0505,0.054,-0.3605,-0.3105,-0.304,-0.303,-0.3065,-0.03
2.469,-0.0365,0.042,0.0785,-0.003,-0.0575,0.0605,-0.3625,-0.3105,-0.3095,-0.3055,-0.303,-0.029
2.47,-0.035,0.048,0.083,-0.007,-0.059,0.066,-0.368,-0.322,-0.316,-0.31,-0.3045,-0.034
2.471,-0.0215,0.051,0.073,-0.015,-0.047,0.0625,-0.3755,-0.3175,-0.312,-0.307,-0.296,-0.029
2.472,-0.0225,0.0535,0.076,-0.016,-0.0495,0.065,-0.37,-0.3115,-0.305,-0.297,-0.285,-0.019
2.473,-0.0285,0.068,0.097,-0.02,-0.0625,0.0825,-0.3625,-0.311,-0.299,-0.287,-0.2825,-0.0135
2.474,-0.026,0.071,0.0975,-0.0225,-0.0615,0.0845,-0.3665,-0.3085,-0.291,-0.28,-0.2785,-0.0085
2.475,-0.024,0.07,0.094,-0.023,-0.059,0.082,-0.3695,-0.312,-0.2935,-0.2795,-0.2745,-0.0045
2.476,-0.0235,0.0805,0.104,-0.0285,-0.064,0.0925,-0.3725,-0.3155,-0.2985,-0.281,-0.279,-0.009
2.477,-0.026,0.082,0.108,-0.0285,-0.067,0.0955,-0.371,-0.3165,-0.2965,-0.282,-0.2815,-0.0125
2.478,-0.0185,0.085,0.104,-0.033,-0.0615,0.0945,-0.371,-0.317,-0.2965,-0.281,-0.2735,-0.0045
2.479,-0.011,0.084,0.095,-0.037,-0.053,0.09,-0.3695,-0.3135,-0.294,-0.277,-0.274,-0.001
2.48,-0.0165,0.078,0.0945,-0.031,-0.0555,0.086,-0.3715,-0.3195,-0.2975,-0.2785,-0.2825,-0.007
2.481,-0.022,0.0735,0.0955,-0.026,-0.059,0.0845,-0.377,-0.3275,-0.304,-0.284,-0.283,-0.006
2.482,-0.0115,0.071,0.082,-0.03,-0.0465,0.077,-0.375,-0.328,-0.3035,-0.2835,-0.2795,-0.0015
2.483,0.006,0.075,0.0685,-0.0405,-0.0315,0.072,-0.378,-0.328,-0.306,-0.286,-0.2765,0.0025
2.484,-0.0035,0.074,0.0775,-0.0355,-0.0405,0.076,-0.3835,-0.3355,-0.315,-0.2945,-0.2805,-0.0045
2.485,-0.009,0.0705,0.0795,-0.031,-0.044,0.075,-0.3855,-0.346,-0.3255,-0.303,-0.286,-0.0155
2.486,-0.0125,0.0645,0.077,-0.026,-0.0445,0.071,-0.39,-0.3555,-0.3315,-0.3095,-0.289,-0.0115
2.487,-0.0205,0.058,0.0785,-0.019,-0.0495,0.0685,-0.3885,-0.361,-0.3315,-0.3085,-0.284,-0.0075
2.488,-0.015,0.057,0.072,-0.021,-0.0435,0.0645,-0.3865,-0.359,-0.332,-0.308,-0.28,-0.005
2.489,-0.021,0.045,0.066,-0.0125,-0.0435,0.056,-0.391,-0.3595,-0.3325,-0.3085,-0.286,-0.008
2.49,-0.015,0.0555,0.07,-0.0205,-0.0425,0.063,-0.387,-0.3535,-0.3255,-0.3005,-0.275,-0.0105
2.491,-0.007,0.0685,0.0755,-0.031,-0.0415,0.0725,-0.3775,-0.342,-0.3155,-0.2905,-0.2665,-0.0035
2.492,-0.0085,0.0725,0.081,-0.0325,-0.0445,0.077,-0.367,-0.3345,-0.3075,-0.2845,-0.266,-0.002
2.493,-0.0055,0.0805,0.086,-0.038,-0.046,0.0835,-0.365,-0.333,-0.305,-0.282,-0.2625,0.001
2.494,-0.0005,0.073,0.0735,-0.0365,-0.037,0.0735,-0.369,-0.3345,-0.3055,-0.283,-0.265,0.005
2.495,0.002,0.063,0.061,-0.0325,-0.03,0.0625,-0.377,-0.3405,-0.316,-0.2955,-0.268,0.0025
2.496,-0.0045,0.0505,0.055,-0.0235,-0.0295,0.053,-0.3925,-0.353,-0.331,-0.31,-0.273,-0.0025
2.497,-0.0005,0.0445,0.045,-0.0225,-0.0225,0.045,-0.4005,-0.354,-0.334,-0.3145,-0.277,-0.01
2.498,0.0,0.0455,0.046,-0.023,-0.023,0.046,-0.4,-0.3545,-0.3335,-0.314,-0.2775,-0.0115
2.499,-0.0005,0.048,0.0485,-0.024,-0.0245,0.0485,-0.3975,-0.3575,-0.3345,-0.3145,-0.278,-0.012
2.5,0.004,0.0465,0.0425,-0.026,-0.019,0.045,-0.39,-0.353,-0.334,-0.312,-0.2795,-0.0145
2.501,0.0025,0.0355,0.0325,-0.019,-0.015,0.034,-0.382,-0.347,-0.327,-0.307,-0.278,-0.0115
2.502,0.0045,0.027,0.0225,-0.0155,-0.009,0.025,-0.3805,-0.345,-0.3245,-0.306,-0.278,-0.0105
2.503,-0.002,0.025,0.027,-0.0115,-0.0145,0.026,-0.384,-0.347,-0.3275,-0.307,-0.28,-0.006
2.504,-0.0005,0.026,0.0265,-0.0135,-0.0135,0.0265,-0.387,-0.35,-0.3315,-0.3105,-0.279,-0.005
2.505,0.0145,0.0315,0.017,-0.0235,-0.001,0.0245,-0.391,-0.35,-0.3345,-0.3135,-0.2775,-0.011
2.506,0.01,0.036,0.0255,-0.023,-0.008,0.031,-0.395,-0.3535,-0.337,-0.319,-0.2835,-0.014
2.507,0.005,0.0265,0.021,-0.016,-0.008,0.024,-0.398,-0.363,-0.346,-0.326,-0.286,-0.017
2.508,0.01,0.0215,0.0115,-0.016,-0.0005,0.0165,-0.4045,-0.3675,-0.3505,-0.3295,-0.283,-0.0105
2.509,0.0055,0.005,-0.001,-0.0055,0.003,0.0025,-0.409,-0.3745,-0.3595,-0.3385,-0.2895,-0.012
2.51,0.0025,-0.012,-0.0145,0.0045,0.0085,-0.013,-0.4085,-0.3785,-0.3675,-0.3435,-0.293,-0.0165
2.511,-0.002,-0.0075,-0.0055,0.0045,0.0015,-0.006,-0.411,-0.3835,-0.371,-0.345,-0.2865,-0.0065
2.512,-0.0035,-0.0125,-0.0085,0.008,0.0025,-0.01,-0.4095,-0.3875,-0.376,-0.3495,-0.284,-0.001
2.513,-0.005,-0.0175,-0.0125,0.011,0.0035,-0.0145,-0.4035,-0.384,-0.38,-0.3545,-0.2825,0.001
2.514,-0.007,-0.0105,-0.0035,0.0085,-0.002,-0.007,-0.3995,-0.3855,-0.376,-0.3485,-0.28,0.002
2.515,-0.0085,0.0,0.0085,0.004,-0.0085,0.0045,-0.397,-0.3845,-0.3685,-0.342,-0.283,0.0005
2.516,-0.0155,0.008,0.0235,0.0035,-0.0195,0.016,-0.3935,-0.383,-0.3715,-0.347,-0.287,-0.0035
2.517,-0.016,0.014,0.0295,0.001,-0.023,0.022,-0.3915,-0.383,-0.3765,-0.35,-0.2905,-0.008
2.518,-0.0165,0.0155,0.032,0.0,-0.024,0.024,-0.3905,-0.3845,-0.3835,-0.3575,-0.297,-0.013
2.519,-0.019,0.0055,0.0245,0.0065,-0.0215,0.0155,-0.3895,-0.3865,-0.3875,-0.3645,-0.303,-0.0185
2.52,-0.0215,-0.0115,0.01,0.0165,-0.016,-0.0005,-0.39,-0.386,-0.3885,-0.368,-0.309,-0.0235
2.521,-0.016,-0.0285,-0.012,0.022,-0.002,-0.02,-0.39,-0.3835,-0.3885,-0.3735,-0.316,-0.0295
2.522,-0.0125,-0.028,-0.0155,0.02,0.0015,-0.0215,-0.39,-0.387,-0.393,-0.3815,-0.3225,-0.0345
2.523,-0.033,-0.025,0.008,0.029,-0.0205,-0.0085,-0.3885,-0.391,-0.3985,-0.3875,-0.33,-0.044
2.524,-0.0495,-0.0345,0.015,0.042,-0.032,-0.0095,-0.382,-0.3855,-0.395,-0.3855,-0.331,-0.0465
2.525,-0.0415,-0.0385,0.003,0.04,-0.0225,-0.0175,-0.379,-0.3865,-0.3975,-0.3855,-0.331,-0.0465
2.526,-0.0355,-0.0405,-0.0055,0.0375,-0.015,-0.023,-0.376,-0.3835,-0.3945,-0.382,-0.3315,-0.049
2.527,-0.0315,-0.0295,0.002,0.03,-0.0165,-0.0135,-0.3735,-0.3815,-0.3915,-0.379,-0.336,-0.0545
2.528,-0.0335,-0.0265,0.0065,0.03,-0.02,-0.0095,-0.3785,-0.384,-0.396,-0.3835,-0.337,-0.057
2.529,-0.046,-0.0405,0.005,0.043,-0.0255,-0.0175,-0.379,-0.3775,-0.3885,-0.381,-0.335,-0.0565
2.53,-0.04,-0.0475,-0.0075,0.0435,-0.016,-0.0275,-0.3805,-0.3775,-0.3885,-0.381,-0.339,-0.0635
2.531,-0.028,-0.0355,-0.0075,0.0315,-0.01,-0.0215,-0.391,-0.388,-0.4,-0.391,-0.349,-0.073
2.532,-0.0235,-0.019,0.0045,0.021,-0.014,-0.0065,-0.3925,-0.392,-0.4035,-0.397,-0.356,-0.083
2.533,-0.029,-0.022,0.007,0.025,-0.018,-0.007,-0.3845,-0.384,-0.398,-0.392,-0.353,-0.0745
2.534,-0.0365,-0.024,0.012,0.03,-0.0245,-0.0055,-0.382,-0.3855,-0.3995,-0.392,-0.3555,-0.071
2.535,-0.0355,-0.0345,0.001,0.0345,-0.018,-0.0165,-0.38,-0.386,-0.402,-0.397,-0.3525,-0.078
2.536,-0.038,-0.0505,-0.0125,0.044,-0.0125,-0.031,-0.376,-0.3845,-0.4025,-0.396,-0.3485,-0.075
2.537,-0.0415,-0.0585,-0.017,0.0495,-0.012,-0.0375,-0.3745,-0.3845,-0.405,-0.397,-0.351,-0.073
2.538,-0.034,-0.0635,-0.03,0.0485,-0.002,-0.0465,-0.3745,-0.3795,-0.405,-0.3985,-0.3515,-0.073
2.539,-0.0275,-0.0575,-0.03,0.042,0.0015,-0.0435,-0.375,-0.3815,-0.4015,-0.3965,-0.354,-0.074
2.54,-0.033,-0.055,-0.022,0.044,-0.0055,-0.0385,-0.375,-0.3805,-0.398,-0.3985,-0.36,-0.0835
2.541,-0.0435,-0.0625,-0.019,0.053,-0.0125,-0.0405,-0.3755,-0.38,-0.4015,-0.4025,-0.369,-0.089
2.542,-0.0515,-0.064,-0.0125,0.0575,-0.0195,-0.038,-0.377,-0.384,-0.4005,-0.4005,-0.3715,-0.092
2.543,-0.0475,-0.0705,-0.023,0.0585,-0.0125,-0.0465,-0.38,-0.383,-0.395,-0.399,-0.371,-0.0985
2.544,-0.0405,-0.0635,-0.0235,0.052,-0.0085,-0.0435,-0.381,-0.3835,-0.398,-0.399,-0.3725,-0.0955
2.545,-0.0405,-0.049,-0.0085,0.0445,-0.016,-0.0285,-0.382,-0.386,-0.405,-0.4035,-0.3785,-0.0965
2.546,-0.037,-0.0515,-0.014,0.044,-0.0115,-0.0325,-0.3805,-0.382,-0.402,-0.4035,-0.373,-0.0995
2.547,-0.038,-0.0575,-0.0195,0.0475,-0.009,-0.0385,-0.3785,-0.384,-0.4055,-0.399,-0.3695,-0.1055
2.548,-0.0345,-0.0535,-0.0185,0.044,-0.008,-0.036,-0.3875,-0.391,-0.411,-0.4095,-0.381,-0.0975
2.549,-0.025,-0.046,-0.0205,0.035,-0.0025,-0.033,-0.3915,-0.388,-0.405,-0.4115,-0.3765,-0.0845
2.55,-0.0255,-0.0505,-0.0245,0.0375,-0.0005,-0.037,-0.385,-0.382,-0.3995,-0.401,-0.371,-0.0885
2.551,-0.0355,-0.058,-0.0225,0.0465,-0.0065,-0.04,-0.377,-0.3745,-0.3935,-0.395,-0.367,-0.085
2.552,-0.042,-0.0615,-0.0195,0.0515,-0.011,-0.0405,-0.377,-0.379,-0.398,-0.3955,-0.3665,-0.084
2.553,-0.04,-0.054,-0.0135,0.0465,-0.013,-0.0335,-0.3805,-0.38,-0.4,-0.396,-0.3665,-0.085
2.554,-0.0385,-0.0535,-0.015,0.0455,-0.0115,-0.034,-0.376,-0.376,-0.3955,-0.3915,-0.365,-0.0885
2.555,-0.0375,-0.0655,-0.028,0.051,-0.0045,-0.0465,-0.372,-0.373,-0.3915,-0.3875,-0.365,-0.084
2.556,-0.035,-0.072,-0.037,0.053,0.001,-0.054,-0.372,-0.376,-0.3945,-0.388,-0.359,-0.075
2.557,-0.0305,-0.0755,-0.045,0.053,0.0075,-0.06,-0.3755,-0.384,-0.4015,-0.3915,-0.365,-0.0905
2.558,-0.033,-0.0705,-0.038,0.0515,0.0025,-0.054,-0.372,-0.3705,-0.392,-0.3875,-0.366,-0.0895
2.559,-0.026,-0.0595,-0.033,0.0425,0.0035,-0.046,-0.3745,-0.372,-0.3955,-0.392,-0.3635,-0.085
2.56,-0.024,-0.0645,-0.0405,0.044,0.008,-0.052,-0.376,-0.3785,-0.4005,-0.3945,-0.364,-0.09
2.561,-0.031,-0.0695,-0.0385,0.05,0.0035,-0.054,-0.368,-0.3735,-0.394,-0.3875,-0.3595,-0.088
2.562,-0.0285,-0.0615,-0.0335,0.045,0.0025,-0.047,-0.3685,-0.375,-0.393,-0.3865,-0.361,-0.0885
2.563,-0.023,-0.064,-0.041,0.0435,0.009,-0.0525,-0.369,-0.376,-0.3945,-0.3885,-0.364,-0.092
2.564,-0.0295,-0.0665,-0.037,0.0475,0.004,-0.0515,-0.368,-0.372,-0.391,-0.388,-0.365,-0.095
2.565,-0.042,-0.0765,-0.0345,0.059,-0.004,-0.055,-0.3615,-0.3645,-0.383,-0.38,-0.3595,-0.087
2.566,-0.042,-0.09,-0.048,0.066,0.003,-0.069,-0.355,-0.358,-0.3835,-0.378,-0.357,-0.082
2.567,-0.0435,-0.08,-0.0365,0.0615,-0.0035,-0.058,-0.36,-0.3605,-0.386,-0.382,-0.3615,-0.085
2.568,-0.041,-0.066,-0.025,0.0535,-0.008,-0.045,-0.3595,-0.368,-0.3855,-0.384,-0.363,-0.0845
2.569,-0.034,-0.07,-0.0365,0.052,0.0015,-0.053,-0.3575,-0.363,-0.3825,-0.3815,-0.3605,-0.0805
2.57,-0.036,-0.074,-0.038,0.055,0.0015,-0.056,-0.3585,-0.363,-0.3875,-0.3875,-0.3635,-0.0825
2.571,-0.032,-0.07,-0.0385,0.0505,0.0035,-0.054,-0.3605,-0.3695,-0.3985,-0.401,-0.371,-0.085
2.572,-0.0295,-0.0595,-0.03,0.0445,0.0,-0.0445,-0.3605,-0.371,-0.401,-0.4045,-0.375,-0.086
2.573,-0.0335,-0.0375,-0.004,0.035,-0.0145,-0.0205,-0.3635,-0.375,-0.4045,-0.4075,-0.3815,-0.092
2.574,-0.0355,-0.036,-0.0005,0.035,-0.017,-0.018,-0.364,-0.373,-0.4035,-0.406,-0.3835,-0.0945
2.575,-0.0365,-0.0365,0.0,0.0365,-0.018,-0.018,-0.36,-0.371,-0.399,-0.401,-0.3815,-0.096
2.576,-0.0385,-0.033,0.005,0.0355,-0.022,-0.0135,-0.3665,-0.3725,-0.399,-0.399,-0.383,-0.0995
2.577,-0.0415,-0.0425,-0.001,0.042,-0.0205,-0.0215,-0.371,-0.375,-0.399,-0.396,-0.385,-0.1
2.578,-0.0405,-0.044,-0.0035,0.042,-0.0185,-0.0235,-0.3715,-0.376,-0.399,-0.395,-0.3855,-0.101
2.579,-0.046,-0.041,0.0055,0.0435,-0.026,-0.0175,-0.364,-0.3685,-0.392,-0.3885,-0.385,-0.1025
2.58,-0.0425,-0.0455,-0.0035,0.044,-0.0195,-0.024,-0.3585,-0.369,-0.39,-0.3875,-0.3815,-0.0985
2.581,-0.042,-0.0545,-0.012,0.048,-0.015,-0.033,-0.3545,-0.3655,-0.39,-0.389,-0.379,-0.0975
2.582,-0.044,-0.0565,-0.0125,0.05,-0.016,-0.034,-0.3485,-0.3575,-0.382,-0.3845,-0.379,-0.097
2.583,-0.0325,-0.0555,-0.0225,0.044,-0.005,-0.039,-0.347,-0.356,-0.3775,-0.3785,-0.3745,-0.0975
2.584,-0.034,-0.0475,-0.013,0.0405,-0.0105,-0.03,-0.3415,-0.3495,-0.369,-0.3705,-0.3735,-0.0955
2.585,-0.0415,-0.0305,0.011,0.036,-0.0265,-0.0095,-0.335,-0.343,-0.361,-0.364,-0.379,-0.088
2.586,-0.057,-0.0165,0.04,0.0365,-0.0485,0.012,-0.326,-0.334,-0.351,-0.3545,-0.3745,-0.08
2.587,-0.077,0.013,0.09,0.0315,-0.0835,0.0515,-0.3125,-0.325,-0.338,-0.3455,-0.385,-0.085
2.588,-0.101,0.0585,0.1595,0.021,-0.1305,0.1095,-0.2955,-0.3125,-0.322,-0.3315,-0.398,-0.0875
2.589,-0.122,0.084,0.2065,0.019,-0.1645,0.1455,-0.2795,-0.2935,-0.2985,-0.314,-0.4005,-0.0835
2.59,-0.139,0.1005,0.24,0.019,-0.1895,0.1705,-0.268,-0.2805,-0.2835,-0.3055,-0.4135,-0.0865
2.591,-0.15,0.124,0.2745,0.0125,-0.212,0.1995,-0.265,-0.2775,-0.279,-0.303,-0.4185,-0.092
2.592,-0.1495,0.1335,0.283,0.008,-0.2165,0.2085,-0.26,-0.266,-0.267,-0.2995,-0.436,-0.1095
2.593,-0.1465,0.13,0.2765,0.008,-0.2115,0.2035,-0.244,-0.23,-0.2335,-0.2765,-0.4315,-0.0945
2.594,-0.145,0.1125,0.2575,0.016,-0.2015,0.185,-0.22,-0.185,-0.189,-0.245,-0.4205,-0.089
2.595,-0.1425,0.0985,0.2405,0.0215,-0.1915,0.17,-0.1985,-0.1465,-0.1455,-0.2105,-0.427,-0.1
2.596,-0.1325,0.1165,0.2485,0.0075,-0.1905,0.183,-0.187,-0.115,-0.1,-0.1615,-0.3965,-0.082
2.597,-0.125,0.1305,0.256,-0.003,-0.1905,0.1935,-0.176,-0.0825,-0.0535,-0.1165,-0.37,-0.0655
