time ,I,II,III,AVR,AVL,AVF,V1,V2,V3,V4,V5,V6
5.258,0.011,-0.04,-0.051,0.015,0.031,-0.045,0.025,-0.04,-0.061,-0.055,-0.055,-0.101
5.26,-0.03,-0.04,-0.01,0.035,-0.01,-0.025,0.025,-0.04,-0.065,-0.055,-0.055,-0.105
5.262,-0.066,-0.04,0.026,0.053,-0.046,-0.007,0.025,-0.04,-0.065,-0.055,-0.059,-0.105
5.264,-0.066,-0.04,0.026,0.053,-0.046,-0.007,0.025,-0.04,-0.065,-0.058,-0.06,-0.105
5.266,-0.058,-0.04,0.017,0.049,-0.037,-0.011,0.025,-0.04,-0.065,-0.061,-0.06,-0.105
5.268,-0.052,-0.039,0.013,0.045,-0.033,-0.013,0.025,-0.041,-0.065,-0.06,-0.06,-0.105
5.27,-0.04,-0.035,0.005,0.037,-0.022,-0.015,0.025,-0.045,-0.065,-0.06,-0.06,-0.105
5.272,-0.037,-0.035,0.002,0.036,-0.019,-0.016,0.025,-0.045,-0.065,-0.06,-0.06,-0.105
5.274,-0.018,-0.035,-0.017,0.027,0.0,-0.026,0.025,-0.045,-0.065,-0.06,-0.06,-0.105
5.276,0.019,-0.035,-0.054,0.008,0.037,-0.044,0.025,-0.045,-0.065,-0.06,-0.06,-0.105
5.278,0.033,-0.035,-0.068,0.001,0.051,-0.051,0.025,-0.045,-0.065,-0.06,-0.06,-0.105
5.28,0.005,-0.035,-0.04,0.015,0.023,-0.037,0.025,-0.045,-0.065,-0.06,-0.06,-0.105
5.282,-0.015,-0.035,-0.02,0.026,0.003,-0.027,0.025,-0.045,-0.065,-0.06,-0.06,-0.105
5.284,-0.039,-0.035,0.004,0.037,-0.021,-0.015,0.025,-0.044,-0.066,-0.06,-0.06,-0.104
5.286,-0.072,-0.035,0.037,0.054,-0.054,0.002,0.025,-0.047,-0.063,-0.06,-0.06,-0.107
5.288,-0.091,-0.035,0.056,0.062,-0.073,0.01,0.025,-0.05,-0.06,-0.06,-0.061,-0.11
5.29,-0.08,-0.035,0.045,0.057,-0.062,0.005,0.025,-0.05,-0.06,-0.06,-0.065,-0.11
5.292,-0.076,-0.035,0.04,0.055,-0.057,0.002,0.025,-0.05,-0.061,-0.064,-0.065,-0.11
5.294,-0.072,-0.035,0.037,0.053,-0.054,0.001,0.025,-0.05,-0.057,-0.065,-0.065,-0.11
5.296,-0.069,-0.036,0.033,0.052,-0.05,-0.001,0.025,-0.05,-0.055,-0.065,-0.065,-0.11
5.298,-0.062,-0.034,0.029,0.048,-0.045,-0.002,0.025,-0.05,-0.054,-0.065,-0.065,-0.11
5.3,-0.06,-0.035,0.025,0.047,-0.042,-0.005,0.025,-0.05,-0.055,-0.065,-0.065,-0.11
5.302,-0.084,-0.06,0.023,0.072,-0.053,-0.018,0.025,-0.05,-0.072,-0.069,-0.065,-0.11
5.304,-0.067,-0.065,0.002,0.066,-0.035,-0.031,0.022,-0.051,-0.074,-0.073,-0.068,-0.11
5.306,-0.073,-0.057,0.016,0.064,-0.044,-0.021,0.019,-0.048,-0.069,-0.077,-0.072,-0.11
5.308,-0.103,-0.054,0.049,0.078,-0.075,-0.003,0.02,-0.045,-0.07,-0.081,-0.076,-0.11
5.31,-0.09,-0.05,0.04,0.07,-0.065,-0.005,0.02,-0.045,-0.07,-0.08,-0.08,-0.11
5.312,-0.081,-0.046,0.035,0.063,-0.058,-0.005,0.016,-0.045,-0.07,-0.076,-0.081,-0.11
5.314,-0.075,-0.043,0.032,0.059,-0.053,-0.005,0.015,-0.046,-0.071,-0.075,-0.077,-0.107
5.316,-0.064,-0.036,0.028,0.05,-0.046,-0.004,0.014,-0.043,-0.068,-0.075,-0.075,-0.104
5.318,-0.07,-0.046,0.024,0.058,-0.047,-0.011,0.017,-0.04,-0.065,-0.075,-0.075,-0.105
5.32,-0.095,-0.075,0.02,0.085,-0.057,-0.027,0.025,-0.04,-0.065,-0.075,-0.075,-0.105
5.322,-0.086,-0.065,0.021,0.075,-0.053,-0.022,0.027,-0.04,-0.065,-0.071,-0.075,-0.105
5.324,-0.064,-0.052,0.012,0.058,-0.038,-0.02,0.046,-0.04,-0.066,-0.07,-0.072,-0.105
5.326,-0.047,-0.047,0.0,0.047,-0.024,-0.023,0.056,-0.04,-0.063,-0.07,-0.069,-0.105
5.328,-0.03,-0.037,-0.007,0.034,-0.012,-0.021,0.049,-0.039,-0.069,-0.07,-0.07,-0.105
5.33,-0.01,-0.025,-0.015,0.018,0.003,-0.02,0.05,-0.035,-0.09,-0.07,-0.07,-0.105
5.332,0.006,-0.017,-0.023,0.006,0.015,-0.02,0.05,-0.035,-0.087,-0.066,-0.07,-0.105
5.334,0.024,-0.006,-0.03,-0.008,0.027,-0.018,0.05,-0.035,-0.085,-0.065,-0.067,-0.105
5.336,0.031,-0.011,-0.042,-0.01,0.037,-0.026,0.05,-0.035,-0.083,-0.065,-0.064,-0.105
5.338,0.013,-0.029,-0.042,0.008,0.028,-0.035,0.049,-0.034,-0.079,-0.065,-0.065,-0.105
5.34,-0.03,-0.04,-0.01,0.035,-0.01,-0.025,0.045,-0.03,-0.08,-0.065,-0.065,-0.105
5.342,-0.078,-0.056,0.022,0.066,-0.05,-0.016,0.045,-0.03,-0.081,-0.065,-0.065,-0.101
5.344,-0.09,-0.071,0.019,0.08,-0.054,-0.026,0.045,-0.03,-0.077,-0.062,-0.066,-0.1
5.346,-0.079,-0.075,0.005,0.077,-0.042,-0.034,0.045,-0.03,-0.075,-0.059,-0.063,-0.1
5.348,-0.066,-0.069,-0.003,0.067,-0.032,-0.036,0.045,-0.03,-0.074,-0.06,-0.06,-0.1
5.35,-0.05,-0.065,-0.015,0.058,-0.017,-0.04,0.045,-0.03,-0.07,-0.06,-0.06,-0.1
5.352,-0.038,-0.061,-0.023,0.05,-0.008,-0.042,0.045,-0.026,-0.07,-0.06,-0.06,-0.1
5.354,-0.024,-0.057,-0.033,0.041,0.005,-0.045,0.042,-0.024,-0.071,-0.057,-0.061,-0.1
5.356,-0.006,-0.053,-0.046,0.03,0.02,-0.049,0.039,-0.026,-0.068,-0.054,-0.058,-0.1
5.358,-0.001,-0.049,-0.048,0.025,0.024,-0.049,0.04,-0.024,-0.065,-0.055,-0.055,-0.1
5.36,-0.015,-0.05,-0.035,0.033,0.01,-0.042,0.04,-0.02,-0.065,-0.055,-0.055,-0.1
5.362,-0.03,-0.054,-0.024,0.042,-0.003,-0.038,0.04,-0.02,-0.065,-0.055,-0.055,-0.1
5.364,-0.054,-0.055,-0.002,0.054,-0.026,-0.028,0.041,-0.021,-0.065,-0.056,-0.055,-0.1
5.366,-0.088,-0.055,0.033,0.071,-0.06,-0.011,0.038,-0.018,-0.065,-0.053,-0.054,-0.1
5.368,-0.105,-0.055,0.05,0.08,-0.077,-0.002,0.035,-0.015,-0.064,-0.05,-0.057,-0.1
5.37,-0.09,-0.055,0.035,0.072,-0.062,-0.01,0.035,-0.015,-0.06,-0.05,-0.065,-0.1
5.372,-0.081,-0.055,0.026,0.067,-0.053,-0.014,0.035,-0.015,-0.06,-0.05,-0.061,-0.1
5.374,-0.078,-0.058,0.02,0.068,-0.049,-0.019,0.035,-0.012,-0.06,-0.05,-0.059,-0.1
5.376,-0.069,-0.061,0.009,0.065,-0.039,-0.026,0.035,-0.009,-0.06,-0.05,-0.06,-0.1
5.378,-0.058,-0.06,-0.002,0.059,-0.028,-0.031,0.035,-0.01,-0.06,-0.049,-0.06,-0.1
5.38,-0.05,-0.06,-0.01,0.055,-0.02,-0.035,0.035,-0.01,-0.06,-0.045,-0.06,-0.1
5.382,-0.039,-0.06,-0.02,0.05,-0.009,-0.04,0.031,-0.006,-0.06,-0.045,-0.06,-0.1
5.384,-0.055,-0.06,-0.006,0.058,-0.025,-0.033,0.03,-0.004,-0.057,-0.045,-0.057,-0.1
5.386,-0.084,-0.059,0.025,0.071,-0.054,-0.017,0.03,-0.006,-0.054,-0.045,-0.054,-0.1
5.388,-0.086,-0.054,0.032,0.069,-0.059,-0.011,0.03,-0.004,-0.055,-0.045,-0.055,-0.1
5.39,-0.055,-0.05,0.005,0.052,-0.03,-0.022,0.03,0.0,-0.055,-0.045,-0.055,-0.1
5.392,-0.034,-0.05,-0.016,0.042,-0.009,-0.033,0.03,0.0,-0.055,-0.045,-0.055,-0.1
5.394,-0.015,-0.047,-0.032,0.031,0.009,-0.039,0.03,-0.001,-0.056,-0.042,-0.055,-0.1
5.396,0.004,-0.045,-0.049,0.021,0.027,-0.046,0.03,0.002,-0.053,-0.039,-0.055,-0.1
5.398,0.009,-0.045,-0.054,0.018,0.032,-0.049,0.03,0.005,-0.05,-0.04,-0.054,-0.1
5.4,0.0,-0.04,-0.04,0.02,0.02,-0.04,0.03,0.005,-0.05,-0.04,-0.05,-0.1
5.402,-0.003,-0.035,-0.033,0.019,0.015,-0.034,0.03,0.009,-0.05,-0.04,-0.05,-0.1
5.404,-0.02,-0.035,-0.015,0.028,-0.002,-0.024,0.03,0.01,-0.05,-0.041,-0.05,-0.1
5.406,-0.05,-0.033,0.016,0.041,-0.033,-0.008,0.03,0.01,-0.05,-0.038,-0.05,-0.1
5.408,-0.058,-0.03,0.028,0.044,-0.043,-0.001,0.029,0.01,-0.05,-0.035,-0.05,-0.1
5.41,-0.03,-0.03,0.0,0.03,-0.015,-0.015,0.025,0.01,-0.05,-0.035,-0.05,-0.1
5.412,-0.003,-0.03,-0.027,0.016,0.012,-0.029,0.025,0.01,-0.046,-0.035,-0.046,-0.1
5.414,-0.001,-0.03,-0.029,0.015,0.014,-0.03,0.025,0.01,-0.044,-0.035,-0.045,-0.1
5.416,0.009,-0.03,-0.039,0.011,0.024,-0.034,0.025,0.01,-0.046,-0.035,-0.045,-0.1
5.418,0.026,-0.03,-0.056,0.002,0.041,-0.043,0.025,0.01,-0.044,-0.035,-0.045,-0.1
5.42,0.02,-0.03,-0.05,0.005,0.035,-0.04,0.025,0.01,-0.04,-0.035,-0.045,-0.1
5.422,0.019,-0.03,-0.049,0.005,0.034,-0.04,0.025,0.01,-0.04,-0.039,-0.045,-0.1
5.424,0.02,-0.03,-0.05,0.005,0.035,-0.04,0.025,0.01,-0.041,-0.041,-0.044,-0.103
5.426,0.02,-0.03,-0.05,0.005,0.035,-0.04,0.025,0.01,-0.038,-0.039,-0.047,-0.105
5.428,0.02,-0.03,-0.05,0.005,0.035,-0.04,0.025,0.01,-0.035,-0.041,-0.05,-0.106
5.43,0.02,-0.03,-0.05,0.005,0.035,-0.04,0.025,0.01,-0.035,-0.045,-0.05,-0.11
5.432,0.016,-0.03,-0.046,0.008,0.031,-0.037,0.025,0.01,-0.036,-0.045,-0.054,-0.11
5.434,0.015,-0.03,-0.045,0.008,0.03,-0.037,0.026,0.01,-0.033,-0.044,-0.055,-0.113
5.436,0.015,-0.03,-0.045,0.008,0.03,-0.037,0.023,0.01,-0.043,-0.047,-0.055,-0.116
5.438,0.015,-0.03,-0.045,0.008,0.03,-0.037,0.02,0.01,-0.056,-0.05,-0.055,-0.114
5.44,0.015,-0.03,-0.045,0.008,0.03,-0.037,0.02,0.01,-0.05,-0.05,-0.055,-0.11
5.442,0.015,-0.03,-0.045,0.008,0.03,-0.037,0.02,0.01,-0.05,-0.05,-0.055,-0.11
5.444,0.016,-0.03,-0.046,0.008,0.031,-0.037,0.02,0.01,-0.05,-0.05,-0.055,-0.11
5.446,0.013,-0.03,-0.043,0.009,0.028,-0.036,0.02,0.01,-0.05,-0.05,-0.055,-0.11
5.448,0.01,-0.03,-0.04,0.01,0.025,-0.035,0.02,0.01,-0.05,-0.05,-0.055,-0.11
5.45,0.01,-0.03,-0.04,0.01,0.025,-0.035,0.02,0.01,-0.05,-0.05,-0.055,-0.11
5.452,0.01,-0.03,-0.04,0.01,0.025,-0.035,0.02,0.01,-0.05,-0.05,-0.055,-0.11
5.454,0.01,-0.03,-0.04,0.01,0.025,-0.035,0.02,0.01,-0.05,-0.05,-0.055,-0.11
5.456,0.01,-0.03,-0.04,0.01,0.025,-0.035,0.02,0.01,-0.05,-0.05,-0.055,-0.11
5.458,0.009,-0.03,-0.039,0.01,0.024,-0.034,0.02,0.01,-0.05,-0.05,-0.055,-0.11
5.46,0.005,-0.03,-0.035,0.013,0.02,-0.032,0.02,0.01,-0.05,-0.05,-0.055,-0.11
5.462,0.004,-0.031,-0.035,0.014,0.019,-0.032,0.02,0.006,-0.05,-0.05,-0.055,-0.11
5.464,0.008,-0.027,-0.035,0.01,0.022,-0.03,0.017,0.005,-0.051,-0.05,-0.055,-0.111
5.466,-0.007,-0.042,-0.035,0.025,0.014,-0.038,0.014,0.005,-0.048,-0.05,-0.055,-0.108
5.468,-0.027,-0.062,-0.035,0.045,0.004,-0.048,0.015,0.005,-0.045,-0.05,-0.055,-0.105
5.47,-0.02,-0.055,-0.035,0.038,0.008,-0.045,0.015,0.005,-0.045,-0.05,-0.055,-0.105
5.472,-0.015,-0.051,-0.035,0.033,0.01,-0.043,0.015,0.005,-0.045,-0.05,-0.055,-0.105
5.474,-0.015,-0.047,-0.032,0.032,0.008,-0.039,0.015,0.002,-0.045,-0.05,-0.055,-0.105
5.476,-0.013,-0.043,-0.03,0.028,0.009,-0.036,0.015,-0.001,-0.045,-0.05,-0.055,-0.105
5.478,-0.01,-0.039,-0.029,0.024,0.01,-0.034,0.015,0.0,-0.045,-0.05,-0.055,-0.105
5.48,-0.01,-0.035,-0.025,0.023,0.008,-0.03,0.015,0.0,-0.045,-0.05,-0.055,-0.105
5.482,-0.009,-0.034,-0.025,0.022,0.009,-0.03,0.015,0.0,-0.045,-0.05,-0.055,-0.105
5.484,-0.019,-0.041,-0.022,0.03,0.002,-0.032,0.015,0.0,-0.045,-0.05,-0.055,-0.105
5.486,-0.028,-0.046,-0.018,0.037,-0.004,-0.032,0.015,0.0,-0.045,-0.05,-0.055,-0.105
5.488,-0.022,-0.045,-0.023,0.034,0.001,-0.033,0.015,-0.001,-0.045,-0.05,-0.055,-0.105
5.49,-0.005,-0.045,-0.04,0.025,0.018,-0.042,0.015,-0.005,-0.045,-0.05,-0.055,-0.105
5.492,0.013,-0.045,-0.058,0.016,0.036,-0.051,0.011,-0.005,-0.045,-0.05,-0.055,-0.105
5.494,0.013,-0.045,-0.058,0.016,0.036,-0.051,0.01,-0.005,-0.048,-0.05,-0.055,-0.108
5.496,0.009,-0.045,-0.054,0.019,0.032,-0.05,0.01,-0.005,-0.051,-0.05,-0.055,-0.111
5.498,0.01,-0.045,-0.055,0.018,0.033,-0.05,0.01,-0.005,-0.05,-0.05,-0.055,-0.11
5.5,0.01,-0.045,-0.055,0.018,0.033,-0.05,0.01,-0.005,-0.05,-0.05,-0.055,-0.11
5.502,0.01,-0.045,-0.055,0.018,0.033,-0.05,0.01,-0.009,-0.05,-0.05,-0.055,-0.11
5.504,0.01,-0.045,-0.055,0.018,0.033,-0.05,0.01,-0.01,-0.05,-0.05,-0.054,-0.11
5.506,0.009,-0.046,-0.055,0.019,0.033,-0.051,0.01,-0.01,-0.05,-0.052,-0.057,-0.11
5.508,0.011,-0.043,-0.054,0.017,0.033,-0.049,0.01,-0.01,-0.051,-0.056,-0.06,-0.11
5.51,0.005,-0.045,-0.05,0.02,0.028,-0.047,0.01,-0.01,-0.055,-0.06,-0.06,-0.11
5.512,-0.029,-0.079,-0.05,0.054,0.011,-0.064,0.01,-0.009,-0.055,-0.064,-0.064,-0.11
5.514,-0.036,-0.086,-0.05,0.061,0.007,-0.068,0.01,-0.013,-0.055,-0.065,-0.065,-0.11
5.516,-0.027,-0.077,-0.05,0.052,0.012,-0.063,0.01,0.0,-0.055,-0.065,-0.065,-0.11
5.518,-0.024,-0.074,-0.05,0.049,0.013,-0.062,0.01,0.016,-0.055,-0.065,-0.065,-0.11
5.52,-0.02,-0.07,-0.05,0.045,0.015,-0.06,0.01,0.01,-0.055,-0.065,-0.065,-0.11
5.522,-0.016,-0.066,-0.05,0.041,0.018,-0.058,0.01,0.009,-0.055,-0.065,-0.065,-0.11
5.524,-0.015,-0.062,-0.047,0.038,0.016,-0.054,0.01,0.011,-0.055,-0.065,-0.065,-0.11
5.526,-0.015,-0.06,-0.044,0.038,0.015,-0.052,0.01,0.008,-0.055,-0.065,-0.065,-0.11
5.528,-0.015,-0.06,-0.045,0.038,0.015,-0.052,0.01,0.005,-0.055,-0.065,-0.065,-0.11
5.53,-0.015,-0.06,-0.045,0.038,0.015,-0.052,0.01,0.005,-0.055,-0.065,-0.065,-0.11
5.532,-0.015,-0.06,-0.045,0.038,0.015,-0.052,0.01,0.005,-0.059,-0.065,-0.065,-0.11
5.534,-0.015,-0.06,-0.045,0.038,0.015,-0.052,0.01,0.002,-0.06,-0.065,-0.068,-0.11
5.536,-0.014,-0.06,-0.046,0.038,0.016,-0.052,0.01,-0.001,-0.06,-0.065,-0.071,-0.11
5.538,-0.017,-0.06,-0.043,0.039,0.013,-0.051,0.01,0.0,-0.06,-0.065,-0.07,-0.11
5.54,-0.03,-0.06,-0.03,0.045,0.0,-0.045,0.01,0.0,-0.06,-0.065,-0.07,-0.11
5.542,-0.042,-0.06,-0.018,0.052,-0.012,-0.038,0.01,-0.004,-0.06,-0.065,-0.07,-0.11
5.544,-0.053,-0.06,-0.007,0.057,-0.023,-0.033,0.009,-0.006,-0.06,-0.065,-0.07,-0.113
5.546,-0.067,-0.06,0.007,0.063,-0.037,-0.027,0.012,-0.004,-0.06,-0.065,-0.07,-0.115
5.548,-0.067,-0.06,0.007,0.063,-0.037,-0.027,0.015,-0.006,-0.06,-0.065,-0.07,-0.116
5.55,-0.04,-0.06,-0.02,0.05,-0.01,-0.04,0.015,-0.01,-0.06,-0.065,-0.07,-0.125
5.552,-0.016,-0.06,-0.044,0.038,0.014,-0.052,0.019,-0.01,-0.06,-0.065,-0.07,-0.13
5.554,-0.024,-0.06,-0.037,0.042,0.007,-0.048,0.021,-0.009,-0.06,-0.066,-0.071,-0.127
5.556,0.003,-0.06,-0.062,0.029,0.032,-0.061,0.018,-0.012,-0.076,-0.063,-0.068,-0.124
5.558,0.035,-0.061,-0.096,0.013,0.065,-0.078,0.014,-0.015,-0.091,-0.06,-0.065,-0.125
5.56,-0.005,-0.065,-0.06,0.035,0.028,-0.062,0.01,-0.015,-0.085,-0.06,-0.065,-0.125
5.562,-0.036,-0.065,-0.03,0.051,-0.002,-0.047,0.006,-0.015,-0.084,-0.06,-0.065,-0.125
5.564,-0.049,-0.065,-0.015,0.057,-0.017,-0.04,0.005,-0.012,-0.086,-0.06,-0.065,-0.125
5.566,-0.061,-0.065,-0.004,0.063,-0.028,-0.034,0.005,-0.009,-0.083,-0.06,-0.065,-0.125
5.568,-0.063,-0.065,-0.002,0.064,-0.03,-0.033,0.005,-0.01,-0.08,-0.06,-0.064,-0.125
5.57,-0.045,-0.065,-0.02,0.055,-0.012,-0.042,0.005,-0.01,-0.08,-0.06,-0.06,-0.125
5.572,-0.029,-0.065,-0.036,0.047,0.004,-0.05,0.005,-0.01,-0.08,-0.06,-0.06,-0.121
5.574,-0.013,-0.065,-0.052,0.039,0.02,-0.058,0.005,-0.01,-0.081,-0.06,-0.06,-0.12
5.576,0.003,-0.065,-0.068,0.031,0.036,-0.066,0.005,-0.01,-0.078,-0.06,-0.06,-0.12
5.578,0.01,-0.065,-0.075,0.028,0.043,-0.07,0.005,-0.01,-0.075,-0.06,-0.06,-0.12
5.58,0.005,-0.065,-0.07,0.03,0.038,-0.067,0.005,-0.01,-0.075,-0.06,-0.06,-0.12
5.582,0.005,-0.065,-0.07,0.03,0.038,-0.067,0.005,-0.01,-0.075,-0.06,-0.06,-0.12
5.584,0.005,-0.065,-0.07,0.03,0.038,-0.067,0.002,-0.01,-0.075,-0.057,-0.057,-0.12
5.586,0.005,-0.065,-0.07,0.03,0.038,-0.067,-0.001,-0.01,-0.073,-0.054,-0.054,-0.12
5.588,0.005,-0.065,-0.07,0.03,0.038,-0.067,0.0,-0.01,-0.07,-0.055,-0.055,-0.119
5.59,0.005,-0.065,-0.07,0.03,0.038,-0.067,0.0,-0.01,-0.07,-0.055,-0.055,-0.115
5.592,0.005,-0.065,-0.07,0.03,0.038,-0.067,0.0,-0.01,-0.07,-0.055,-0.055,-0.115
5.594,0.005,-0.065,-0.07,0.03,0.038,-0.067,0.0,-0.01,-0.067,-0.055,-0.056,-0.115
5.596,0.005,-0.065,-0.07,0.03,0.038,-0.067,0.0,-0.01,-0.065,-0.055,-0.053,-0.115
5.598,0.005,-0.065,-0.07,0.03,0.038,-0.067,0.0,-0.01,-0.065,-0.055,-0.05,-0.115
5.6,0.005,-0.065,-0.07,0.03,0.038,-0.067,0.0,-0.01,-0.065,-0.055,-0.05,-0.115
5.602,0.005,-0.065,-0.07,0.03,0.038,-0.067,0.001,-0.01,-0.065,-0.055,-0.05,-0.115
5.604,0.006,-0.065,-0.071,0.03,0.039,-0.067,-0.004,-0.01,-0.062,-0.055,-0.05,-0.115
5.606,0.003,-0.065,-0.068,0.031,0.036,-0.066,0.014,-0.01,-0.059,-0.055,-0.05,-0.115
5.608,0.0,-0.065,-0.065,0.033,0.033,-0.065,0.037,-0.01,-0.06,-0.055,-0.05,-0.115
5.61,0.0,-0.065,-0.065,0.033,0.033,-0.065,0.03,-0.01,-0.06,-0.055,-0.05,-0.115
5.612,0.0,-0.065,-0.065,0.033,0.033,-0.065,0.029,-0.01,-0.06,-0.051,-0.058,-0.115
5.614,0.003,-0.062,-0.065,0.03,0.034,-0.063,0.03,-0.01,-0.06,-0.05,-0.064,-0.115
5.616,0.006,-0.059,-0.065,0.027,0.035,-0.062,0.03,-0.01,-0.06,-0.05,-0.063,-0.115
5.618,0.005,-0.06,-0.065,0.028,0.035,-0.062,0.03,-0.009,-0.06,-0.05,-0.059,-0.115
5.62,0.005,-0.06,-0.065,0.028,0.035,-0.062,0.03,-0.005,-0.06,-0.05,-0.06,-0.115
5.622,0.009,-0.056,-0.065,0.024,0.038,-0.06,0.026,-0.005,-0.06,-0.046,-0.06,-0.114
5.624,0.011,-0.054,-0.065,0.022,0.038,-0.06,0.025,-0.005,-0.06,-0.045,-0.057,-0.12
5.626,0.009,-0.056,-0.065,0.024,0.038,-0.06,0.025,-0.005,-0.06,-0.045,-0.055,-0.128
5.628,0.011,-0.054,-0.065,0.022,0.038,-0.059,0.025,-0.005,-0.06,-0.045,-0.055,-0.129
5.63,0.015,-0.05,-0.065,0.018,0.04,-0.057,0.025,-0.005,-0.06,-0.045,-0.055,-0.125
5.632,0.016,-0.05,-0.065,0.018,0.04,-0.057,0.025,-0.005,-0.06,-0.041,-0.055,-0.125
5.634,0.012,-0.05,-0.062,0.019,0.037,-0.056,0.026,-0.005,-0.06,-0.04,-0.052,-0.126
5.636,0.009,-0.051,-0.059,0.021,0.034,-0.055,0.023,-0.005,-0.06,-0.04,-0.049,-0.123
5.638,0.012,-0.048,-0.06,0.018,0.036,-0.054,0.02,-0.005,-0.06,-0.04,-0.05,-0.12
5.64,0.02,-0.04,-0.06,0.01,0.04,-0.05,0.02,-0.005,-0.06,-0.04,-0.05,-0.12
5.642,0.024,-0.036,-0.06,0.006,0.042,-0.048,0.02,-0.001,-0.06,-0.04,-0.046,-0.12
5.644,0.032,-0.029,-0.061,-0.001,0.047,-0.044,0.02,0.0,-0.06,-0.037,-0.045,-0.117
5.646,0.035,-0.023,-0.058,-0.006,0.047,-0.04,0.02,0.0,-0.06,-0.034,-0.045,-0.114
5.648,0.036,-0.019,-0.055,-0.008,0.045,-0.036,0.019,0.0,-0.06,-0.035,-0.045,-0.115
5.65,0.03,-0.025,-0.055,-0.002,0.043,-0.04,0.015,0.0,-0.06,-0.035,-0.045,-0.115
5.652,-0.009,-0.064,-0.055,0.037,0.023,-0.059,0.015,0.0,-0.06,-0.035,-0.041,-0.111
5.654,-0.011,-0.065,-0.054,0.039,0.022,-0.06,0.015,0.0,-0.06,-0.032,-0.04,-0.109
5.656,0.008,-0.049,-0.057,0.021,0.033,-0.053,0.015,0.0,-0.061,-0.029,-0.04,-0.111
5.658,0.008,-0.044,-0.052,0.018,0.03,-0.047,0.015,0.0,-0.059,-0.03,-0.04,-0.109
5.66,-0.005,-0.035,-0.03,0.02,0.013,-0.032,0.015,0.0,-0.05,-0.03,-0.04,-0.105
5.662,-0.009,-0.023,-0.013,0.016,0.002,-0.018,0.015,-0.001,-0.046,-0.03,-0.036,-0.105
5.664,-0.013,-0.013,0.0,0.013,-0.006,-0.007,0.018,0.005,-0.042,-0.031,-0.035,-0.106
5.666,-0.016,-0.007,0.009,0.011,-0.013,0.002,0.02,0.014,-0.038,-0.028,-0.033,-0.103
5.668,-0.014,0.003,0.017,0.005,-0.015,0.009,0.03,0.022,-0.034,-0.025,-0.03,-0.1
5.67,-0.01,0.015,0.025,-0.003,-0.018,0.02,0.05,0.03,-0.03,-0.025,-0.03,-0.1
5.672,-0.011,0.023,0.034,-0.007,-0.023,0.029,0.047,0.034,-0.026,-0.025,-0.026,-0.099
5.674,0.0,0.03,0.03,-0.016,-0.015,0.03,0.045,0.038,-0.021,-0.022,-0.024,-0.11
5.676,0.019,0.041,0.022,-0.03,-0.002,0.032,0.043,0.041,-0.02,-0.02,-0.026,-0.115
5.678,0.033,0.052,0.019,-0.043,0.007,0.036,0.039,0.04,-0.019,-0.02,-0.024,-0.109
5.68,0.045,0.06,0.015,-0.053,0.015,0.037,0.04,0.04,-0.015,-0.02,-0.02,-0.11
5.682,0.058,0.069,0.011,-0.064,0.024,0.04,0.041,0.044,-0.015,-0.02,-0.02,-0.106
5.684,0.061,0.068,0.007,-0.064,0.027,0.037,0.037,0.045,-0.012,-0.017,-0.017,-0.105
5.686,0.061,0.064,0.003,-0.063,0.028,0.034,0.035,0.045,-0.009,-0.014,-0.015,-0.103
5.688,0.067,0.065,-0.002,-0.066,0.034,0.031,0.034,0.044,-0.01,-0.015,-0.014,-0.1
5.69,0.075,0.065,-0.01,-0.07,0.042,0.027,0.03,0.04,-0.01,-0.015,-0.01,-0.1
5.692,0.083,0.065,-0.018,-0.074,0.05,0.023,0.03,0.036,-0.006,-0.011,-0.01,-0.096
5.694,0.091,0.065,-0.026,-0.078,0.058,0.019,0.031,0.032,-0.005,-0.01,-0.011,-0.095
5.696,0.099,0.065,-0.034,-0.082,0.066,0.015,0.028,0.028,-0.003,-0.01,-0.008,-0.093
5.698,0.107,0.065,-0.042,-0.086,0.074,0.011,0.025,0.024,0.0,-0.01,-0.005,-0.09
5.7,0.115,0.065,-0.05,-0.09,0.082,0.007,0.025,0.02,0.0,-0.01,-0.005,-0.09
5.702,0.121,0.065,-0.056,-0.093,0.088,0.004,0.021,0.013,0.004,-0.002,-0.001,-0.086
5.704,0.143,0.065,-0.078,-0.104,0.11,-0.007,0.019,0.03,0.006,0.004,0.001,-0.085
5.706,0.144,0.065,-0.079,-0.104,0.111,-0.007,0.021,0.042,0.004,0.006,-0.001,-0.085
5.708,0.12,0.065,-0.055,-0.092,0.087,0.005,0.019,0.033,0.007,0.012,0.001,-0.085
5.71,0.105,0.065,-0.04,-0.085,0.072,0.012,0.015,0.035,0.02,0.02,0.005,-0.085
5.712,0.086,0.065,-0.021,-0.075,0.053,0.022,0.015,0.061,0.034,0.024,0.005,-0.085
5.714,0.061,0.065,0.004,-0.063,0.028,0.034,0.016,0.062,0.03,0.029,0.008,-0.082
5.716,0.06,0.066,0.006,-0.063,0.027,0.035,0.013,0.052,0.022,0.027,0.01,-0.079
5.718,0.079,0.064,-0.015,-0.071,0.046,0.024,0.009,0.048,0.018,0.019,0.01,-0.08
5.72,0.085,0.055,-0.03,-0.07,0.057,0.012,0.005,0.04,0.01,0.015,0.01,-0.08
5.722,0.092,0.047,-0.045,-0.07,0.068,0.001,0.001,0.036,0.006,0.007,0.002,-0.08
